,new_id,featureid,mz.x,rt.x,det_count_v1,det_count_v2,det_count_v3,det_count_FB,df_v1,df_v2,df_v3,mean_visit1,log_mean_v1,sd_visit1,median_v1,gm_visit1,gsd_visit1,cv_visit1,mean_visit2,median_v2,sd_visit2,gm_visit2,gsd_visit2,cv_visit2,mean_visit3,sd_visit3,median_v3,gm_visit3,gsd_visit3,cv_visit3,mean_allvisit,gm_allvisit,gsd_allvisit,cv_allvisit,mean_FB,log_mean_FB,mean_DIWB,PvalV1_v3,PvalV1_V2,DFv1_min,percent_FBvV1,logFBvV1,meanv1_gt_v3,meanv1_gt_v2,geom_diff1v3,geom_diff1v2,df1v3_difference,df1v2_difference,DTXSID,Confidence,score,mz.y,rt.y,MatchCategory,theoretical.mz,delta_ppm,Compound,Formula,MonoisotopicMass,Adduct,X,parent_id,DB_name,is_metab,name_original,name_cleaned,formula_original,formula_cleaned,Molweight_cleaned,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,MC_sum,frag_yn,confirmed_frag,of_interes_prevt,acrylate,is_ucsfdrug,sig_dif1v2or3,ubiqui_MC,nitro benzene,nitro,sulfate,aniline,guanidium,nitro_sum,SWGDRUG,STATINS,UOATARGPHARMA,VETDRUGS,DRUGBANK,ANTIBIOTICS,ZINC15PHARMA,PAHLIST,drug_any,of_interest_all,of_interest_cat
155,DTXSID1021873,127.07623-246.9,127.07623,246.9,40,38,38,1,100,100,100,12539.20701825,13.5240745090244,4418.80533445499,12476.3915378584,11780.1844574824,1.44068628869963,35.2399105304165,12262.6606442304,12279.8810407044,4222.61526924469,11540.3013320869,1.43749960424746,34.4347396682746,13065.435614361,5874.40491532126,11239.8065261275,11985.9333473792,1.51022068298822,44.9614164327162,11439.4536438069,10866.5209661918,2.04433207255515,51.6763387303985,13.8234147309641,NA,25.8851332420708,0.916403567334355,0.814269502155929,1,0.110241538486805,NA,0,1,0,1,0,0,DTXSID1021873,2,10,127.07623,246.9,Multiple,127.0764536,1.76,Isobutylacrylate,C7H12O2,128.08373,M-H,765,,DTXSID1021873,0,"Isobutyl,acrylate",2-methylpropyl prop-2-enoate,C7H12O2,C7H12O2,128.0837296,exposurepred,,NA,NA,NA,NA,NA,1,1.284820727,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
160,DTXSID1022186,157.08657-331,157.08657,331,40,38,38,8,100,100,100,23134.9266086883,14.4231489712296,8606.68458414834,21130.7573431699,21968.5034287645,1.36237804987242,37.2021261606946,18814.76448874,18665.291695168,4944.65764119118,18205.1265380357,1.2962707009904,26.2807309873604,18341.5336511847,4749.70287103677,17161.4118560721,17772.7657956333,1.2867402369785,25.8958872325815,19275.5621442817,18239.5636007802,1.38781997631168,36.0993429799955,11043.8515598636,13.4236778493707,10396.1870811202,0.003036562868079,0.009482912426151,1,47.7367045362317,93.070368170969,1,1,1,1,0,0,DTXSID1022186,2,10,157.08657,331,Multiple,157.0870183,2.85,2-Ethoxyethylmethacrylate,C8H14O3,158.09429,M-H,774,,DTXSID1022186,0,"2-Ethoxyethyl,methacrylate",2-ethoxyethyl 2-methylprop-2-enoate,C8H14O3,C8H14O3,158.0942943,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.054231659,2.559011509,5,NA,,0,no,notconf,yes,1,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
161,DTXSID1022186,157.08653-240.4,157.08653,240.4,40,38,38,8,100,100,100,52617.4332813953,15.6191237695021,17632.4074479248,48523.4057180838,50329.7485457462,1.33522620059689,33.5105807112019,49655.9376493705,49756.1729971483,12723.7222855216,48019.4020200963,1.30665403536238,25.6237680483775,53113.2072610705,16634.7116699262,49011.6663818208,50774.6646095935,1.35161380698602,31.3193507373046,48700.7313476541,45292.9802907644,1.49129795096038,36.7455194705528,18782.5696992786,14.1863587230573,18377.054263233,0.853277379738496,0.868987250951279,1,35.6964764868525,90.8268538774092,0,1,0,1,0,0,DTXSID1022186,2,10,157.08653,240.4,Multiple,157.0870183,3.11,2-Ethoxyethylmethacrylate,C8H14O3,158.09429,M-H,774,,DTXSID1022186,0,"2-Ethoxyethyl,methacrylate",2-ethoxyethyl 2-methylprop-2-enoate,C8H14O3,C8H14O3,158.0942943,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.054231659,2.559011509,5,NA,,0,no,notconf,yes,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
162,DTXSID1022186,157.08658-334,157.08658,334,40,38,38,8,100,100,100,26760.0412418061,14.544435046468,16974.0798134823,22035.3026414441,23895.2302123321,1.53175636116677,63.4306937724909,20651.8805960896,17777.9783568566,5886.61518155435,19919.5194499161,1.3059289846688,28.5040151872123,18881.0705075752,5569.20122889768,18403.5250125825,18041.4859204332,1.36997209371194,29.4962154114265,21277.6043934752,19592.1961289282,1.4562334704043,52.8272430083561,12759.6335828321,13.6321419443342,12200.6255226654,0.003683903280361,0.054309643222794,1,47.6816663604325,93.7275452829957,1,1,1,1,0,0,DTXSID1022186,2,10,157.08658,334,Multiple,157.0870183,2.79,2-Ethoxyethylmethacrylate,C8H14O3,158.09429,M-H,774,,DTXSID1022186,0,"2-Ethoxyethyl,methacrylate",2-ethoxyethyl 2-methylprop-2-enoate,C8H14O3,C8H14O3,158.0942943,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.054231659,2.559011509,5,NA,,0,no,notconf,yes,1,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
170,DTXSID1023869,241.1348-676.4,241.1348,676.4,39,37,36,6,97.5,97.3684210526316,94.7368421052632,2438.29006925,10.6667862708097,1993.78743538242,1688.8015,1625.63344196467,2.98967074777449,81.7699034469551,2044.66878421053,1393.6445,1739.05532168116,1447.94532510213,2.55460369069687,85.0531555580349,1772.62405526316,1322.58376334611,1548.568,1308.72562057813,2.75611341354358,74.6116334943767,1929.33623023438,1320.02983578127,2.88159997669873,88.9695898778805,297.4028,NA,496.7711,0.185306492499847,0.502997398902038,1,12.1971870267051,NA,1,1,1,1,2.76315789473685,0.131578947368425,MTX136,2,10,241.1348,676.4,Unique,241.1366656,7.74,,C10H20N5S,242.14394,M-H,7115,DTXSID1023869,DTXSID1023869-BTMR0214,1,,,C10H20N5S,C10H20N5S,242.1439416,"E2Up, P4Up, pesticidemammarytumors, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,1,3,1,1,-1.805595,5.334373,19,NA,,3,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
176,DTXSID1025279,124.03998-133.4,124.03998,133.4,40,38,38,0,100,100,100,19166.5065080057,13.614764635609,15656.5848464845,18109.5271338683,12544.4764122215,2.91696779670691,81.6872122206767,18556.148877291,19252.5069018082,10081.8286072857,14281.9967716536,2.45568312547137,54.3314707914629,24190.9234223235,15113.6544003542,21501.3197901456,18802.6575614402,2.23162109991742,62.4765501361856,18680.0703726998,14944.6693135557,2.56112291636097,78.2340038678922,0,NA,0,0.132453037667073,0.627790971219025,1,0,NA,0,1,0,0,0,0,DTXSID1025279,2,10,124.03998,133.4,Multiple,124.0404025,3.41,Ethylcyanoacrylate,C6H7NO2,125.04768,M-H,863,,DTXSID1025279,0,"Ethyl,cyanoacrylate",ethyl 2-cyanoprop-2-enoate,C6H7NO2,C6H7NO2,125.0476785,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.3634084,6.518842,2,NA,,0,yes,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
177,DTXSID1025279,124.04011-74.1,124.04011,74.1,40,38,38,1,100,100,100,18346.584214192,13.945995887056,8382.22717556045,21904.8601838084,15782.0378789359,1.85258700058294,45.6882168239053,18238.2137220753,19582.6773850398,7490.78291232277,16134.2962525119,1.7513413167707,41.0719110241372,20626.1688405746,8950.25010938528,23186.2085332915,17339.6726199708,2.06830456903501,43.3926929356791,17273.6834583121,15145.287547121,2.39636649050227,55.9402422538854,13.8370473724802,NA,52.7200841454712,0.236173581119206,0.707753386148395,1,0.075420291924295,NA,0,1,0,0,0,0,DTXSID1025279,2,10,124.04011,74.1,Multiple,124.0404025,2.36,Ethylcyanoacrylate,C6H7NO2,125.04768,M-H,863,,DTXSID1025279,0,"Ethyl,cyanoacrylate",ethyl 2-cyanoprop-2-enoate,C6H7NO2,C6H7NO2,125.0476785,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.3634084,6.518842,2,NA,,0,yes,notconf,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
203,DTXSID1032309,319.0482-238.8,319.0482,238.8,38,37,37,0,95,97.3684210526316,97.3684210526316,32908.8314075,12.3852280624183,91124.5455706662,5150.2965,5349.64729772049,7.77393536087259,276.899973877221,12815.3725605263,5102.423,19373.0343365826,4208.89114490352,5.80003705392166,151.170278078806,23267.7166184211,33265.4963307538,7024.273,7311.37523727997,5.78409578336747,142.968460877754,20996.1769148437,5479.4483810165,6.41452596201666,264.734987162873,0,NA,0,0.349936674300983,0.89264473703837,1,0,NA,1,1,0,1,2.36842105263158,2.36842105263158,DTXSID1032309,3,35064.9350649351,319.0482,238.8,Unique,319.0509384,8.58,24-D-Butotyl,C14H18Cl2O4,320.05821,M-H,960,,DTXSID1032309,0,"2,4-D-Butotyl","2-butoxyethyl 2-(2,4-dichlorophenoxy)acetate",C14H18Cl2O4,C14H18Cl2O4,320.0582144,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,NA,NA,NA,NA,NA,1,-3.009514359,2.545555468,7,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
204,DTXSID1032309,319.0483-233.4,319.0483,233.4,38,35,37,0,95,92.1052631578947,97.3684210526316,34602.9921,12.2830530027746,96708.0044779918,5165.576,4983.87787891432,8.84988096909266,279.478734666971,13424.0207578947,4992.116,20759.7645164117,4853.16277793373,5.63917255140109,154.646397609321,24265.98115,35593.4579050601,6622.598,6870.34819004084,6.27680216548779,146.680481143702,22002.6543476563,5505.3847835999,6.82141642579896,268.340558270551,0,NA,0,0.420962716729638,0.829801971855343,1,0,NA,1,1,0,1,2.36842105263158,2.89473684210526,DTXSID1032309,3,35064.9350649351,319.0483,233.4,Unique,319.0509384,8.27,24-D-Butotyl,C14H18Cl2O4,320.05821,M-H,960,,DTXSID1032309,0,"2,4-D-Butotyl","2-butoxyethyl 2-(2,4-dichlorophenoxy)acetate",C14H18Cl2O4,C14H18Cl2O4,320.0582144,"ERactive, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,NA,NA,NA,NA,NA,1,-3.009514359,2.545555468,7,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
211,DTXSID1040794,169.06554-369.9,169.06554,369.9,40,38,38,8,100,100,100,1919872.74983868,14.0593222820723,7995425.6921925,8538.74212778736,17071.73755178,9.10555832225749,416.456022560054,1216391.52680581,5757.57030725568,5198292.34537711,9653.4310226003,6.91066586366518,427.35354783567,5221938.9617289,21120825.2031721,7357.21886876366,22840.01177426,16.9562438244844,404.463272320197,2511682.97027515,13297.1935862796,10.0483373996438,504.980242977801,2554.82104527169,11.0851700612881,5878.26724758536,0.282535109363958,0.010048899344041,1,0.133072415632045,78.8456928355878,0,1,0,1,0,0,DTXSID1040794,3,44262.2950819673,169.06554,369.9,Multiple,169.0658889,2.06,Sodium2-phenylphenatetetrahydrate,C12H10O,170.07316,M-H,1033,,DTXSID1040794,0,"Sodium,2-phenylphenate,tetrahydrate",2-phenylphenol,C12H10O,C12H10O,170.0731649,"E2Up, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,1,2,NA,1,-0.005712251,15.06775825,1,NA,,2,no,notconf,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
212,DTXSID1041188,162.05557-386.7,162.05557,386.7,40,38,38,2,100,100,100,12345.0478747958,13.4723762829412,4923.19279408696,11523.3751193873,11365.5216617981,1.53323899697991,39.8799003780162,10369.1764327902,9210.34219282548,3839.25402660967,9662.87264618673,1.48476592522951,37.0256408644845,11071.9739587553,3847.18410737665,10589.3314168079,10468.576436913,1.40552916754211,34.7470480124681,10226.4781450323,9398.70416897028,2.20279332045305,51.2763429039344,26.8719885220288,NA,52.1491963501097,0.20602244843477,0.04503450812025,1,0.217674235001485,NA,1,1,1,1,0,0,DTXSID1041188,2,10,162.05557,386.7,Unique,162.0560525,2.98,(2-Nitro-1-propenyl)benzene,C9H9NO2,163.06333,M-H,1036,,DTXSID1041188,0,(2-Nitro-1-propenyl)benzene,2-nitroprop-1-enylbenzene,C9H9NO2,C9H9NO2,163.0633285,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.903462,8.146946,18,NA,,0,no,notconf,yes,0,0,1,0,0,1,0,0,0,1,Y,-,-,-,-,-,-,-,1,1,1
213,DTXSID1041188,162.0556-270.3,162.0556,270.3,39,33,36,0,97.5,86.8421052631579,94.7368421052632,4168.12361176212,10.1523626181984,9430.47452239728,789.662318781798,1138.0613513932,4.59270467299916,226.252275623142,5669.81246816833,1930.11333179559,12215.6090545599,2219.6999134099,4.31490221798435,215.449966346174,6706.99262761592,19091.5707431234,1093.28530040027,1509.88539282408,5.21354395175168,284.651732946809,4976.90264148661,1533.7062253106,4.75519917494714,269.992020145342,0,NA,0,0.493477014484066,0.317364649100151,1,0,NA,0,0,0,0,2.76315789473685,10.6578947368421,DTXSID1041188,2,10,162.0556,270.3,Unique,162.0560525,2.79,(2-Nitro-1-propenyl)benzene,C9H9NO2,163.06333,M-H,1036,,DTXSID1041188,0,(2-Nitro-1-propenyl)benzene,2-nitroprop-1-enylbenzene,C9H9NO2,C9H9NO2,163.0633285,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.903462,8.146946,18,NA,,0,no,notconf,yes,0,0,0,0,0,1,0,0,0,1,Y,-,-,-,-,-,-,-,1,1,1
255,DTXSID1049223,356.1162-355.4,356.1162,355.4,36,32,36,0,90,84.2105263157895,94.7368421052632,104561.32358375,15.2757142297306,111025.641020526,78813.325,39668.7201025651,9.415561379149,106.182321737347,99875.8883131579,50659.7,112551.534081007,42787.5289395787,8.78556827118354,112.691397275091,102100.779655263,137062.0339877,49332.6,32374.3168526042,9.00803597494209,134.241907310092,92637.2369230469,37845.5215425332,8.91409077127208,127.026832386,0,NA,0,0.707691666287052,0.767833572256816,1,0,NA,1,1,1,0,4.73684210526315,5.78947368421053,MTX179,3,27000,356.1162,355.4,Unique,356.1139613,6.29,,C19H19NO6,357.12124,M-H,7159,DTXSID1049223,DTXSID1049223-BTMR0171,1,,"6-(9H-fluoren-2-ylamino)-3,4,5-trihydroxyoxane-2-carboxylic acid",C19H19NO6,C19H19NO6,357.1212373,"VBtoxcast, MC",,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.859462509,6.552767075,2,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
261,DTXSID1051987,253.2178-884.9,253.2178,884.9,40,38,38,8,100,100,100,74239209.6,26.0458876122573,26311761.4398195,73508318,69277695.8824318,1.47973600856235,35.4418663420408,66485777.3947368,67863865.5,26284658.5962141,61099321.3379897,1.54480011606972,39.5342577408064,53692159.8157895,31208665.2656136,42886684,46618575.5065919,1.68796711766354,58.1251813536394,58906192.9609375,35314568.3568661,5.15667827162318,56.8508595678216,366187.175,18.3564876550899,183300.9,0.000573489025709,0.248248042490414,1,0.493253062597261,70.4774893002734,1,1,1,1,0,0,DTXSID1051987,3,53465.3465346533,253.2178,884.9,Multiple,253.2173042,1.96,Tridecylacrylate,C16H30O2,254.22458,M-H,1277,,DTXSID1051987,0,"Tridecyl,acrylate",tridecyl prop-2-enoate,C16H30O2,C16H30O2,254.2245802,exposurepred,,NA,NA,NA,NA,NA,1,2.202917127,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,no,notconf,yes,1,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,1,1
273,DTXSID1066944,311.1399-351.9,311.1399,351.9,40,38,38,5,100,100,100,2916059.8875,21.233326524996,1766046.60523175,2758464,2465291.00857946,1.80180554443407,60.5627687141165,2157465.7,1826302,1136963.00250335,1920931.94043385,1.62104723428683,52.6990071037212,2566417.92631579,1403890.04153693,2182741,2218956.89982518,1.75944337524578,54.7023159066021,2313698.16869375,1234372.83041799,9.73005585086,69.0854289001652,276.50995,NA,295.0533,0.572201806766339,0.055573919284317,1,0.00948231382988,NA,1,1,1,1,0,0,DTXSID1066944,3,106930.693069307,311.1399,351.9,Multiple,311.1401165,0.7,EthanediamideN-(2-ethoxyphenyl)-N-(2-ethylphenyl)-,C18H20N2O3,312.14739,M-H,1314,,DTXSID1066944,0,"Ethanediamide,,N-(2-ethoxyphenyl)-N'-(2-ethylphenyl)-",N'-(2-ethoxyphenyl)-N-(2-ethylphenyl)oxamide,C18H20N2O3,C18H20N2O3,312.1473925,exposurepred,,NA,NA,NA,NA,NA,1,0.189425476,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,yes,confirmed,yes,0,0,1,0,0,0,0,1,0,1,-,-,-,-,-,-,-,-,0,1,1
288,DTXSID2020420,254.0124-289.7,254.0124,289.7,40,38,38,0,100,100,100,57577.726525,14.9332965348775,57863.2228744062,36887.185,31287.4516256792,3.34552115460745,100.495845123864,54645.8352368421,42538.98,61557.97421079,28351.6116937493,3.49343081410163,112.648976713394,79505.904368421,69902.2548057658,76005.16,42765.8762786248,3.81763622842833,87.9208347619655,57819.337234375,33559.4111407006,3.55107390505978,109.594820183739,0,NA,0,0.202459635650701,0.606672924443962,1,0,NA,0,1,0,1,0,0,DTXSID2020420,3,24300,254.0124,289.7,Unique,254.0144933,8.24,Propyzamide,C12H11Cl2NO,255.02177,M-H,1369,,DTXSID2020420,0,Propyzamide,"3,5-dichloro-N-(2-methylbut-3-yn-2-yl)benzamide",C12H11Cl2NO,C12H11Cl2NO,255.0217693,"E2Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,NA,NA,NA,1,-5.552572845,6.736600324,24,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
295,DTXSID2020921,142.06595-346.8,142.06595,346.8,40,37,38,0,100,97.3684210526316,100,2914.00235887486,11.056839953249,2503.73154692071,2118.35519652054,2130.29860601929,2.28573024990039,85.9207110555477,4248.15630649175,2530.19064446233,5641.62670659278,2300.78048280002,3.35260142526787,132.801768568911,4496.84874465592,8441.50686922061,1881.71097472228,2064.18936452042,3.2258175874019,187.720498254528,3506.79911170786,2161.09455857427,2.91304267044604,165.512525673935,0,NA,0,0.745263023126095,0.861125446914175,1,0,NA,0,0,1,0,0,2.63157894736842,DTXSID2020921,2,10,142.06595,346.8,Multiple,142.0662233,1.92,2-Naphthylamine,C10H9N,143.0735,M-H,1396,,DTXSID2020921,0,2-Naphthylamine,naphthalen-2-amine,C10H9N,C10H9N,143.0734993,"E2Up, P4Up, VBtoxcast, pellizzari",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,1,1,NA,1,-1.657131,7.740399,12,NA,1,2,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
296,DTXSID2020921,142.066-190.6,142.066,190.6,40,38,38,1,100,100,100,48455.1664210952,15.3240252435889,26408.816895183,46696.3413380457,41019.584091988,1.84129056125072,54.5015502901788,43917.4271901239,40810.6000365423,23211.9754072132,37574.1683807778,1.80850337885973,52.8536776681515,44487.3761075511,27232.7791566738,40373.7008666615,36690.8210709927,1.91740816222743,61.2146220780403,41389.0317454812,36749.4509046548,2.18098989862115,67.0198932109179,25.8601582666078,NA,0,0.538690044070596,0.334705870214035,1,0.053369248682117,NA,1,1,1,1,0,0,DTXSID2020921,2,10,142.066,190.6,Multiple,142.0662233,1.57,2-Naphthylamine,C10H9N,143.0735,M-H,1396,,DTXSID2020921,0,2-Naphthylamine,naphthalen-2-amine,C10H9N,C10H9N,143.0734993,"E2Up, P4Up, VBtoxcast, pellizzari",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,1,1,NA,1,-1.657131,7.740399,12,NA,1,2,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
297,DTXSID2020921,142.06601-168.7,142.06601,168.7,40,38,38,8,100,100,100,217383.884602998,17.6110576100652,90068.9699383218,208499.438688397,200196.553232759,1.50894967673059,41.4331403189396,184920.551270084,164111.531059137,72646.6238159698,173816.286562369,1.40591299048257,39.2853164870066,187622.400298992,83611.9314411655,178355.525318571,169652.88859784,1.59077243282617,44.5639386917143,178697.00070597,110512.285388705,5.09777761609027,54.6313477250345,2228.99887707962,10.1059667827405,849.138900698007,0.151423382444095,0.232242619960678,1,1.02537448033481,57.3842128423036,1,1,1,1,0,0,DTXSID2020921,2,10,142.06601,168.7,Multiple,142.0662233,1.5,2-Naphthylamine,C10H9N,143.0735,M-H,1396,,DTXSID2020921,0,2-Naphthylamine,naphthalen-2-amine,C10H9N,C10H9N,143.0734993,"E2Up, P4Up, VBtoxcast, pellizzari",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,2,1,1,NA,1,-1.657131,7.740399,12,NA,1,2,yes,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
298,DTXSID2021151,169.06554-369.9,169.06554,369.9,40,38,38,8,100,100,100,1919872.74983868,14.0593222820723,7995425.6921925,8538.74212778736,17071.73755178,9.10555832225749,416.456022560054,1216391.52680581,5757.57030725568,5198292.34537711,9653.4310226003,6.91066586366518,427.35354783567,5221938.9617289,21120825.2031721,7357.21886876366,22840.01177426,16.9562438244844,404.463272320197,2511682.97027515,13297.1935862796,10.0483373996438,504.980242977801,2554.82104527169,11.0851700612881,5878.26724758536,0.282535109363958,0.010048899344041,1,0.133072415632045,78.8456928355878,0,1,0,1,0,0,DTXSID2021151,3,44262.2950819673,169.06554,369.9,Multiple,169.0658889,2.06,2-Phenylphenol,C12H10O,170.07316,M-H,1406,,DTXSID2021151,0,2-Phenylphenol,2-phenylphenol,C12H10O,C12H10O,170.0731649,"E2Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1,3,NA,NA,NA,1,-1.823017,9.375373,4,NA,,1,no,notconf,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
299,DTXSID2021238,109.02949-90.3,109.02949,90.3,40,38,38,8,100,100,100,352016.180832215,17.8703409530068,283033.398473395,242729.818031666,239612.052661889,2.6189769771156,80.4035194644362,340589.062303511,331089.683245173,202375.65263863,272391.333051867,2.09252177058996,59.4193046805142,392601.560412955,283629.755521736,276881.652668704,294008.336312338,2.2609268488206,72.2436648553822,327706.296257932,147455.73804092,8.27689525390814,81.6466032130537,323.173426903593,8.01806979761937,482.409271441452,0.392708865531071,0.565420865419821,1,0.091806412460804,44.8680292038317,0,1,0,0,0,0,DTXSID2021238,3,27000,109.02949,90.3,Multiple,109.0295034,0.12,Resorcinol,C6H6O2,110.03678,M-H,1411,,DTXSID2021238,0,Resorcinol,"benzene-1,3-diol",C6H6O2,C6H6O2,110.0367794,"P4Up, VBtoxcast",,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,3,NA,1,-3.941923087,5.97403702,6,NA,,1,no,notconf,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
303,DTXSID2021864,201.0227-287.2,201.0227,287.2,40,38,38,8,100,100,100,884444.22625,17.373985010475,3219840.47609403,131355.2,169859.809377697,3.18900644478026,364.052404948811,529915.514210526,195807,673771.51942359,285690.337457953,2.93486668453078,127.146969914135,504923.222894737,810831.528832139,159825.8,224979.105725695,3.09311661983916,160.585113155149,585073.493984375,172252.111076646,3.77616727557333,322.904163124534,15877.51375,13.9518990806187,15186.515,0.213284260668884,0.007719183206533,1,1.79519672114542,80.3033908007109,1,1,0,0,0,0,MTX213,3,25714.2857142857,201.0227,287.2,Unique,201.0227038,0.02,,C8H10O4S,202.02998,M-H,7193,DTXSID2021864,DTXSID2021864-BTMR0197,1,,"(2,4-dimethylphenyl) hydrogen sulfate",C8H10O4S,C8H10O4S,202.0299798,"E2Up, exposurepred, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,1,0.152578098,NA,,NA,NA,NA,1,1,1,3,NA,1,-3.456193961,3.682769611,5,NA,,2,no,notconf,NA,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
304,DTXSID2021864,121.06561-287.3,121.06561,287.3,40,38,38,4,100,100,100,19916.0346234636,12.4042379956244,61791.7559480584,6266.35586367969,5420.60435950751,3.6952980344262,310.261340253245,13216.3500948214,7368.33853813008,13156.4473167345,8556.29913761651,2.71281718368773,99.5467524872062,12985.0806705184,15139.4816226431,7938.59812681064,7497.12382049295,3.05541144873231,116.591355932167,14008.2664218268,6184.11198055881,3.7559277331052,259.320180656557,95.2934965461364,NA,0,0.075995583570946,0.038050652294438,1,0.478476254675059,NA,1,1,0,0,0,0,DTXSID2021864,2,10,121.06561,287.3,Multiple,121.0658889,2.3,24-Dimethylphenol,C8H10O,122.07316,M-H,1433,,DTXSID2021864,0,"2,4-Dimethylphenol","2,4-dimethylphenol",C8H10O,C8H10O,122.0731649,"E2Up, exposurepred, P4Up, VBtoxcast",,NA,NA,NA,NA,NA,1,0.152578098,NA,,NA,NA,NA,1,1,1,3,NA,1,-3.456193961,3.682769611,5,NA,,2,no,notconf,yes,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,2,1
